DAUID,PRUID,Province,x,y,Population
10010716,NL,Newfoundland and Labrador,-53.953456796291,47.7225032208938,313
10010717,NL,Newfoundland and Labrador,-53.6882458838564,47.5613409878746,647
10010718,NL,Newfoundland and Labrador,-53.6637675817752,47.5040713428795,446
10010719,NL,Newfoundland and Labrador,-53.5763978313468,47.4989144954859,723
10010720,NL,Newfoundland and Labrador,-53.5480156764576,47.4290439243513,369
10010721,NL,Newfoundland and Labrador,-53.5216393435669,47.4220320675988,586
10010722,NL,Newfoundland and Labrador,-53.5616201712132,47.2898479169779,541
10010723,NL,Newfoundland and Labrador,-53.5509404465571,47.2182740423916,103
10010724,NL,Newfoundland and Labrador,-53.396316962176,47.1934668977637,469
10010725,NL,Newfoundland and Labrador,-53.5998506890452,47.0166465151481,97
10010726,NL,Newfoundland and Labrador,-53.4606383433016,47.1686741999349,382
10010727,NL,Newfoundland and Labrador,-53.5195767853465,47.0921539035395,86
10010728,NL,Newfoundland and Labrador,-53.4990553698543,46.9870106064315,165
10010729,NL,Newfoundland and Labrador,-53.5613784320721,46.9131418742165,313
10010730,NL,Newfoundland and Labrador,-53.6046645617068,46.8757306084669,189
10010731,NL,Newfoundland and Labrador,-53.6136477812196,46.7867325663617,263
10010732,NL,Newfoundland and Labrador,-53.2994382659796,46.7328631880668,55
10010733,NL,Newfoundland and Labrador,-53.5839979654511,46.6334439878197,55
10010734,NL,Newfoundland and Labrador,-53.2554157812874,46.7098652336838,86
10010735,NL,Newfoundland and Labrador,-53.3791094902228,46.7235002880479,254
10010736,NL,Newfoundland and Labrador,-53.3659426872737,46.7549461214373,151
10010737,NL,Newfoundland and Labrador,-52.8925909665758,47.0725736078406,299
10010738,NL,Newfoundland and Labrador,-52.9513970405175,46.9723670049566,266
10010739,NL,Newfoundland and Labrador,-52.9155710856863,46.9783048890335,49
10010740,NL,Newfoundland and Labrador,-52.9463210178919,46.9136572965431,280
10010741,NL,Newfoundland and Labrador,-52.8951761380184,47.201678327186,720
10010742,NL,Newfoundland and Labrador,-52.9419483090705,47.0968247298954,499
10010743,NL,Newfoundland and Labrador,-52.8558052481844,47.1949413713276,354
10010744,NL,Newfoundland and Labrador,-52.89733475155,47.0278139851188,371
10010745,NL,Newfoundland and Labrador,-52.9478362276129,47.0104517578854,74
10010746,NL,Newfoundland and Labrador,-54.076050341637,46.9954646690253,106
10010747,NL,Newfoundland and Labrador,-53.9584667145215,46.8858003033969,177
10010748,NL,Newfoundland and Labrador,-54.1712589932245,46.9254938898123,318
10010749,NL,Newfoundland and Labrador,-54.0855461653244,46.8262275246767,87
10010750,NL,Newfoundland and Labrador,-53.9354169645624,47.2733146741251,356
10010751,NL,Newfoundland and Labrador,-53.7968724999576,47.444451241543,185
10010752,NL,Newfoundland and Labrador,-53.8887550445276,47.3182751865625,226
10010753,NL,Newfoundland and Labrador,-53.8748781078379,47.2722836072259,479
10010754,NL,Newfoundland and Labrador,-53.90084405383,47.2720303336264,160
10010755,NL,Newfoundland and Labrador,-53.9102060927199,47.2687045989392,198
10010756,NL,Newfoundland and Labrador,-53.9597672248236,47.2527606186231,353
10010757,NL,Newfoundland and Labrador,-53.9595320827726,47.244154074824,245
10010758,NL,Newfoundland and Labrador,-53.963739720527,47.2424689561768,442
10010759,NL,Newfoundland and Labrador,-53.9756935125654,47.2539093545832,221
10010760,NL,Newfoundland and Labrador,-53.9809409356462,47.2709860425165,526
10010761,NL,Newfoundland and Labrador,-53.9232176204211,47.2209432930263,665
10010762,NL,Newfoundland and Labrador,-53.2919713079407,47.6325692222709,736
10010763,NL,Newfoundland and Labrador,-53.26187673,47.64294888,0
10010764,NL,Newfoundland and Labrador,-53.2916281193124,47.6217961413561,513
10010765,NL,Newfoundland and Labrador,-53.2740971231256,47.6173279253689,434
10010766,NL,Newfoundland and Labrador,-53.2628430676523,47.629244341189,464
10010767,NL,Newfoundland and Labrador,-53.295198139165,47.6073675893314,483
10010768,NL,Newfoundland and Labrador,-52.8374478039222,47.6537786469101,824
10010769,NL,Newfoundland and Labrador,-52.8501962944086,47.6119109035886,1032
10010770,NL,Newfoundland and Labrador,-52.8408562305935,47.6185407457908,531
10010771,NL,Newfoundland and Labrador,-52.8159198419715,47.6188041470185,822
10010772,NL,Newfoundland and Labrador,-52.8043438729226,47.646067489156,780
10010773,NL,Newfoundland and Labrador,-52.7439434171027,47.6174275992392,431
10010774,NL,Newfoundland and Labrador,-52.7266523168131,47.6131361075623,274
10010776,NL,Newfoundland and Labrador,-52.7292434024531,47.6344324987559,793
10010777,NL,Newfoundland and Labrador,-52.7051445421448,47.6398964245466,791
10010778,NL,Newfoundland and Labrador,-52.7174033814789,47.655007349317,590
10010779,NL,Newfoundland and Labrador,-52.7393855828342,47.6491101335695,410
10010780,NL,Newfoundland and Labrador,-52.7349688104705,47.6542027294384,592
10010781,NL,Newfoundland and Labrador,-52.7569763310405,47.6434702941533,1618
10010782,NL,Newfoundland and Labrador,-52.7448820207122,47.6573106725132,496
10010783,NL,Newfoundland and Labrador,-52.7423024622231,47.6616183643716,432
10010784,NL,Newfoundland and Labrador,-52.7376511788674,47.6679653926704,392
10010785,NL,Newfoundland and Labrador,-52.7204595444598,47.6648858331493,1019
10010786,NL,Newfoundland and Labrador,-52.7474710684152,47.675374797171,550
10010787,NL,Newfoundland and Labrador,-52.7664876907381,47.6559990023967,960
10010788,NL,Newfoundland and Labrador,-52.8149794951871,47.7057923826152,412
10010789,NL,Newfoundland and Labrador,-52.7700930561164,47.7275022844892,740
10010790,NL,Newfoundland and Labrador,-52.7796393006212,47.7645540582713,1002
10010791,NL,Newfoundland and Labrador,-52.7658283313358,47.7608050443188,321
10010792,NL,Newfoundland and Labrador,-52.717901286469,47.709280130809,935
10010793,NL,Newfoundland and Labrador,-52.7419498220382,47.7060865146397,787
10010794,NL,Newfoundland and Labrador,-52.6791568965307,47.6458887882837,547
10010795,NL,Newfoundland and Labrador,-52.6861799757892,47.6367734086122,523
10010796,NL,Newfoundland and Labrador,-52.6832048294684,47.620992503083,503
10010797,NL,Newfoundland and Labrador,-52.82040739,47.59157448,0
10010798,NL,Newfoundland and Labrador,-52.8428404328053,47.5933931061628,543
10010799,NL,Newfoundland and Labrador,-52.8735253031772,47.5955722466968,555
10010800,NL,Newfoundland and Labrador,-52.8710780201991,47.582863547393,696
10010801,NL,Newfoundland and Labrador,-52.8805817976767,47.5728763645969,2044
10010802,NL,Newfoundland and Labrador,-52.8559532399513,47.5802806530869,588
10010803,NL,Newfoundland and Labrador,-52.890930626123,47.5668790914404,726
10010804,NL,Newfoundland and Labrador,-52.9008168836848,47.559403570207,1480
10010805,NL,Newfoundland and Labrador,-52.8838359069524,47.5474325866596,895
10010806,NL,Newfoundland and Labrador,-52.8713538945407,47.5399657315396,422
10010807,NL,Newfoundland and Labrador,-52.9391479514117,47.6343705185162,388
10010808,NL,Newfoundland and Labrador,-52.9482097877465,47.6395610263354,364
10010809,NL,Newfoundland and Labrador,-52.9327794037616,47.6457591861154,346
10010810,NL,Newfoundland and Labrador,-52.9480938720233,47.648786927656,334
10010811,NL,Newfoundland and Labrador,-52.9655389732101,47.6380873884474,383
10010813,NL,Newfoundland and Labrador,-52.7746681576912,47.5708897064151,1208
10010814,NL,Newfoundland and Labrador,-52.7429924414032,47.5961826314832,1019
10010815,NL,Newfoundland and Labrador,-52.7356648025504,47.5921577368546,665
10010817,NL,Newfoundland and Labrador,-52.8611863611538,47.5270188287363,1591
10010818,NL,Newfoundland and Labrador,-52.8580056869536,47.534998237636,815
10010820,NL,Newfoundland and Labrador,-52.8528605485151,47.5358005390289,479
10010821,NL,Newfoundland and Labrador,-52.7374761861264,47.5262429663674,363
10010822,NL,Newfoundland and Labrador,-52.7522981451226,47.5140195432712,310
10010823,NL,Newfoundland and Labrador,-52.7579438658059,47.5123825869202,370
10010824,NL,Newfoundland and Labrador,-52.7656245850781,47.5058023720337,1383
10010827,NL,Newfoundland and Labrador,-52.814006882105,47.4880557053903,1929
10010828,NL,Newfoundland and Labrador,-52.8493384700563,47.5305717913534,966
10010830,NL,Newfoundland and Labrador,-52.8919990491686,47.5240365922805,1383
10010832,NL,Newfoundland and Labrador,-52.8391694849608,47.5372306379608,508
10010833,NL,Newfoundland and Labrador,-52.9018895229387,47.5408491833971,3077
10010834,NL,Newfoundland and Labrador,-52.8020532389849,47.5512580037681,1761
10010835,NL,Newfoundland and Labrador,-52.7927017577193,47.5523609586053,833
10010836,NL,Newfoundland and Labrador,-52.7945339306874,47.5465312497168,1219
10010837,NL,Newfoundland and Labrador,-52.7085630015727,47.6175054470148,1307
10010838,NL,Newfoundland and Labrador,-52.7040208511824,47.6208801911648,940
10010839,NL,Newfoundland and Labrador,-52.7477560506694,47.6023913947167,1111
10010840,NL,Newfoundland and Labrador,-52.7575948935163,47.6010045397314,1173
10010841,NL,Newfoundland and Labrador,-52.8347787954963,47.4834120777683,1197
10010842,NL,Newfoundland and Labrador,-52.8233149442105,47.4908855166366,852
10010844,NL,Newfoundland and Labrador,-52.8148147268673,47.4933939564051,445
10010846,NL,Newfoundland and Labrador,-52.8032949127467,47.4942087426977,1204
10020079,NL,Newfoundland and Labrador,-54.147288585858,47.8810542113882,502
10020080,NL,Newfoundland and Labrador,-54.2582052172728,47.5053202545743,32
10020081,NL,Newfoundland and Labrador,-54.8424573110392,47.339285181987,538
10020082,NL,Newfoundland and Labrador,-55.0006635736183,47.2962884106276,177
10020083,NL,Newfoundland and Labrador,-54.8599203793352,47.3981458680789,233
10020084,NL,Newfoundland and Labrador,-54.8949838366423,47.3651572348572,126
10020085,NL,Newfoundland and Labrador,-54.9197451637333,47.3535850400971,229
10020086,NL,Newfoundland and Labrador,-54.847799722782,47.5765850511675,123
10020087,NL,Newfoundland and Labrador,-54.8592189131285,47.557562450266,84
10020088,NL,Newfoundland and Labrador,-54.8907982986412,47.5447520115634,234
10020089,NL,Newfoundland and Labrador,-54.9276590056645,47.5194767034134,433
10020090,NL,Newfoundland and Labrador,-54.80826075,47.6803382,0
10020091,NL,Newfoundland and Labrador,-54.7132381166885,47.6616675852639,446
10020092,NL,Newfoundland and Labrador,-54.8871607160567,47.6321462393623,117
10020093,NL,Newfoundland and Labrador,-54.793823374842,47.7229135964846,176
10020094,NL,Newfoundland and Labrador,-55.3395800055724,47.2198563861513,542
10020095,NL,Newfoundland and Labrador,-55.4329921752037,47.1869527075571,159
10020096,NL,Newfoundland and Labrador,-55.319170921439,47.144641757978,398
10020097,NL,Newfoundland and Labrador,-55.2146442735727,47.1456478485489,451
10020098,NL,Newfoundland and Labrador,-55.1884822390561,47.1531436988159,1048
10020099,NL,Newfoundland and Labrador,-55.166834289518,47.139620021637,760
10020100,NL,Newfoundland and Labrador,-55.1299302894143,47.1777372154186,357
10020101,NL,Newfoundland and Labrador,-55.1591545509991,47.1682611659992,510
10020102,NL,Newfoundland and Labrador,-55.1594058875678,47.174345571033,288
10020103,NL,Newfoundland and Labrador,-55.1696436288403,47.1701652506659,327
10020104,NL,Newfoundland and Labrador,-55.1686215868405,47.1715230427175,468
10020105,NL,Newfoundland and Labrador,-55.0632165370055,47.1750326063131,204
10020106,NL,Newfoundland and Labrador,-55.1087887492447,47.1652217295103,361
10020107,NL,Newfoundland and Labrador,-55.1293377305665,47.1544096766465,634
10020108,NL,Newfoundland and Labrador,-55.1121859476876,47.098903020919,252
10020109,NL,Newfoundland and Labrador,-55.14892896,47.10573361,0
10020110,NL,Newfoundland and Labrador,-55.1816337854845,47.0906495104465,580
10020111,NL,Newfoundland and Labrador,-55.2062689666068,47.0986445867857,463
10020112,NL,Newfoundland and Labrador,-55.2145608724211,47.0841842044645,546
10020113,NL,Newfoundland and Labrador,-55.2129532058327,47.062012260674,251
10020114,NL,Newfoundland and Labrador,-55.1708915610497,47.0615424064207,560
10020115,NL,Newfoundland and Labrador,-55.138795448869,47.0564327434119,226
10020116,NL,Newfoundland and Labrador,-55.1749407932308,47.0319313235567,408
10020117,NL,Newfoundland and Labrador,-55.3591998977213,46.9379855668406,99
10020118,NL,Newfoundland and Labrador,-55.4003923191746,46.9256468892958,326
10020119,NL,Newfoundland and Labrador,-55.3941202493266,46.9173583302375,306
10020120,NL,Newfoundland and Labrador,-55.4055149499794,46.9064791128528,483
10020121,NL,Newfoundland and Labrador,-55.6805685079053,46.9198822482615,25
10020122,NL,Newfoundland and Labrador,-55.5365831638569,46.9393048951793,259
10020123,NL,Newfoundland and Labrador,-55.5453672564573,46.9477597549269,324
10020124,NL,Newfoundland and Labrador,-55.6590745295832,46.8878289717097,155
10020125,NL,Newfoundland and Labrador,-55.8109779457079,46.8760274951372,218
10020126,NL,Newfoundland and Labrador,-55.7482672408049,46.8668500607887,67
10020127,NL,Newfoundland and Labrador,-55.9425722791025,46.9492828345153,254
10020128,NL,Newfoundland and Labrador,-55.839018043796,47.0631500988345,453
10020129,NL,Newfoundland and Labrador,-55.8273476777778,47.0711531141836,369
10020130,NL,Newfoundland and Labrador,-55.814437671479,47.0702733342185,463
10020131,NL,Newfoundland and Labrador,-55.7528875642266,47.0949849300506,415
10020132,NL,Newfoundland and Labrador,-55.7480604907196,47.0946479827671,329
10020133,NL,Newfoundland and Labrador,-55.7552140576448,47.0970026063551,309
10020134,NL,Newfoundland and Labrador,-55.7585166182214,47.0984387162292,366
10020135,NL,Newfoundland and Labrador,-55.7560621901328,47.1015733168856,364
10020136,NL,Newfoundland and Labrador,-55.7643159012274,47.0994390793234,369
10020137,NL,Newfoundland and Labrador,-55.5957994675531,47.1255060610883,196
10030056,NL,Newfoundland and Labrador,-55.2520987714727,47.8231945337604,45
10030057,NL,Newfoundland and Labrador,-55.2115337718292,47.6373295652919,115
10030058,NL,Newfoundland and Labrador,-55.5394913541069,47.4706007506017,546
10030059,NL,Newfoundland and Labrador,-55.4360367442313,47.6821911612456,143
10030060,NL,Newfoundland and Labrador,-55.414503531282,47.5248549029657,348
10030061,NL,Newfoundland and Labrador,-55.9622260478075,47.605038886699,146
10030062,NL,Newfoundland and Labrador,-56.070636284766,47.4812029776431,100
10030063,NL,Newfoundland and Labrador,-55.9271599879899,47.5537713335465,404
10030064,NL,Newfoundland and Labrador,-55.9135440689251,47.6131262719692,100
10030065,NL,Newfoundland and Labrador,-55.70345241,47.5355368,0
10030066,NL,Newfoundland and Labrador,-55.8275656929632,47.4832803079325,329
10030067,NL,Newfoundland and Labrador,-55.8252200227889,47.4703339467866,236
10030068,NL,Newfoundland and Labrador,-55.8189967587737,47.4735361726649,912
10030069,NL,Newfoundland and Labrador,-56.7158049264032,47.6100933994633,74
10030070,NL,Newfoundland and Labrador,-56.0656476876049,47.9280720907601,188
10030071,NL,Newfoundland and Labrador,-57.1932265802234,47.6270929039459,115
10030072,NL,Newfoundland and Labrador,-57.3907066101146,47.5220838736037,388
10030073,NL,Newfoundland and Labrador,-57.6243854242244,47.608344429341,93
10030074,NL,Newfoundland and Labrador,-57.611476379267,47.6113643223487,434
10030075,NL,Newfoundland and Labrador,-57.6184713750227,47.6159524615171,300
10030076,NL,Newfoundland and Labrador,-57.6281191689603,47.6135770335852,349
10030077,NL,Newfoundland and Labrador,-58.3955907233883,47.6860949557209,61
10030078,NL,Newfoundland and Labrador,-58.7252552703467,47.6099156520881,38
10030079,NL,Newfoundland and Labrador,-58.6910468454912,47.6190106262677,344
10030080,NL,Newfoundland and Labrador,-58.8653709341543,47.6046186086228,216
10030081,NL,Newfoundland and Labrador,-58.881368005736,47.6022072382098,324
10030082,NL,Newfoundland and Labrador,-59.1366722634118,47.6129063151295,562
10030083,NL,Newfoundland and Labrador,-58.9719748888455,47.5929016152065,331
10030084,NL,Newfoundland and Labrador,-58.9688984370891,47.5934506966681,228
10030085,NL,Newfoundland and Labrador,-59.1707831231115,47.5896820042683,450
10030086,NL,Newfoundland and Labrador,-59.152620634457,47.5793531690583,557
10030087,NL,Newfoundland and Labrador,-59.1517105109236,47.5693302808802,1076
10030088,NL,Newfoundland and Labrador,-59.1716459284769,47.5832029826459,328
10030089,NL,Newfoundland and Labrador,-59.1718183825646,47.587611906475,519
10030090,NL,Newfoundland and Labrador,-59.1356182644896,47.5683152508114,281
10030091,NL,Newfoundland and Labrador,-59.1292921280426,47.56910915353,336
10030092,NL,Newfoundland and Labrador,-55.8406233934535,47.8833897998112,644
10030093,NL,Newfoundland and Labrador,-55.8556223145726,47.865612231991,545
